FactID,Year,StateCode,DistrictCode,LevelOfEducation,TotalEnrollment,FemaleEnrollment,GrossEnrollmentRatio,DropoutRate,TeacherCount,TeacherTrainedCount,AvgTrainingHours,SchoolsTotal,SchoolsWithInternet,SmartClassroomsCount,DigitalReadySchools,StudentsWithDevices,StudentsWithDisabilities,GirlToBoyRatio,VocationalEnrollment,SkillCertifiedLearners,SkillPlacementRate,BudgetAllocated,BudgetUtilized,PolicyImplementationScore,AccessIndex,QualityIndex,InfrastructureIndex,EquityIndex,GovernanceIndex,OverallNEPIndex,Source,LastUpdated,MathScore,ReadingScore,ScienceScore,AverageScore,PassPercentage,StudentPerformanceIndex,StudentsScoring75Plus,SchoolsWithLibrary,SchoolsWithLab,SchoolsWith5334Structure,SchoolsWithRegionalCurriculum,TeachersGraduate,TeachersPostGraduate,TeachersWithBEd,Date,PolicyId
F_S23_Primary_2021,2021,S18,D0037,Primary,873171,212142,79.69352955,9.082026222,18591,21213,87.77966287,6278,6086,445,3110,40285,3476,0.941141744,16538,7668,70.99671448,3619291,2264299.611,51.61109244,92.69073221,54.7730937,67.19761808,78.34215228,93.11496652,58.23841476,Education Survey Data,01-11-2025,80.03,73.51,65.44,72.99,80.29,66.47,311,305,259,237,271,4716,2099,4561,17-12-2025,P011
F_S23_Primary_2022,2022,S21,D0006,Primary,719485,216551,80.43814554,9.474936384,18247,17222,39.53214633,7746,5189,5113,1450,104269,4935,0.831134909,13205,23739,71.10044012,6975547,3660277.462,72.29497316,95.42186592,62.39263793,79.62345685,83.93584215,79.274388,90.98313865,Education Survey Data,01-11-2025,46.79,71.33,74.56,64.23,70.65,64.56,106,245,218,151,184,4642,1798,3392,03-06-2023,P015
F_S23_Primary_2023,2023,S20,D0041,Primary,188559,591304,91.99245331,2.889832409,13310,4798,22.08932186,933,148,3194,4485,264902,1471,1.107576476,18075,79699,64.01712855,9833180,8776219.307,63.50399034,55.08073308,96.17994104,68.40962004,71.82892959,56.19520332,90.21124551,Education Survey Data,01-11-2025,76.73,77.01,62.7,72.15,79.37,67.72,94,241,282,255,253,4401,1840,4129,24-12-2021,P018
F_S23_Primary_2024,2024,S13,D0015,Primary,712676,364280,81.16042008,2.113824151,31872,16562,13.93092059,2961,2304,2980,4812,266440,6347,0.935673995,12843,8335,71.31884254,9936808,4544546.89,77.95545,91.30633517,50.1865698,86.79537296,55.62487663,91.19956794,74.33519982,Education Survey Data,01-11-2025,77.97,51.08,50.67,59.91,65.9,54.67,297,287,263,198,208,4052,2111,4422,03-11-2023,P015
F_S23_Primary_2025,2025,S26,D0042,Primary,364875,376151,77.68873442,7.603513786,31870,8342,25.48393934,6885,4442,5089,928,170669,8028,1.196754959,3941,73177,63.18410299,5501912,8251480.071,84.01060482,92.79831542,99.10418823,88.45604385,56.92924718,56.57770146,75.09666634,Education Survey Data,01-11-2025,51.41,74.75,57.68,61.28,67.41,60.81,88,310,281,263,228,5908,2262,5394,12-02-2023,P008
F_S23_Secondary_2020,2020,S01,D0049,Secondary,758155,83964,85.40887647,4.217907516,33563,14902,73.16472858,8371,6789,2783,6032,128061,4518,0.926617565,6698,16963,87.2051441,6779001,1328233.26,89.9578404,96.00785947,55.46447886,76.07108438,62.58533634,74.35379948,63.77374766,Education Survey Data,01-11-2025,65.26,65.42,80.07,70.25,77.28,71.25,123,183,185,113,198,4143,1729,2628,21-07-2021,P010
F_S23_Secondary_2021,2021,S05,D0026,Secondary,792984,393732,97.90415015,1.903572227,13039,33488,21.60229546,1769,2018,5921,2508,442236,9836,0.843979138,4302,97319,46.58912574,6090488,2090694.909,99.09710666,94.3425878,89.20750636,92.74398075,58.86047755,69.10264527,53.31201327,Education Survey Data,01-11-2025,65.03,57.19,63.53,61.92,68.11,58.19,74,367,290,322,345,5969,3317,4131,15-04-2025,P019
F_S23_Secondary_2022,2022,S01,D0012,Secondary,819193,96424,83.05989706,3.299195567,48182,29779,11.67467186,410,2886,5808,6296,218048,8355,1.163074982,15222,56121,51.85321448,9160361,3074710.728,65.94266557,74.46130337,82.32115613,80.77858497,97.75369843,68.93845521,61.99837241,Education Survey Data,01-11-2025,56.74,73.58,63.81,64.71,71.18,58.74,250,320,308,277,215,5268,2778,3694,09-07-2021,P007
F_S23_Secondary_2023,2023,S20,D0041,Secondary,235062,187190,96.88605872,5.1145704,1646,38676,51.64212812,4674,7910,1428,5132,364117,9855,1.067675502,1108,87207,67.76567111,4997910,763357.0624,52.39257866,55.81624169,81.17907641,75.4471258,95.93436795,87.9042849,93.93811612,Education Survey Data,01-11-2025,61.78,79.62,63.3,68.23,75.05,66.13,249,186,166,171,225,3854,1620,3325,16-10-2020,P005
F_S23_Secondary_2024,2024,S02,D0047,Secondary,844288,149082,72.44433705,6.978623227,26338,24102,38.73571835,6114,1327,172,3801,196266,5190,1.041527265,16517,17832,85.29260103,1973851,6433694.463,94.92829977,64.69758342,65.05997329,61.70181127,57.45220487,86.5152562,90.16017745,Education Survey Data,01-11-2025,59.12,69.04,83.14,70.43,77.47,68.12,383,248,212,158,211,4009,1752,3410,07-01-2025,P002
F_S23_Secondary_2025,2025,S29,D0014,Secondary,761829,528794,84.34653572,3.951688473,26241,24273,13.00576696,2735,2808,2387,5646,251143,498,0.909986147,1670,50995,71.94392203,4657440,2897420.899,93.2050722,67.92770525,87.75173245,67.66154211,58.37973888,82.92783064,91.89350822,Education Survey Data,01-11-2025,82.02,76.67,80.63,79.77,87.75,78.44,399,384,392,316,401,6445,3500,5814,03-12-2024,P018
F_S23_Higher_2020,2020,S07,D0001,Higher,335812,374716,63.40506742,8.096779821,4560,37176,37.50254754,6062,4871,5182,6526,74423,110,1.105318405,12838,34361,60.76609156,5770797,6712300.206,90.60682951,92.18067119,59.45016885,78.41686304,86.91703056,80.90435351,84.36881512,Education Survey Data,01-11-2025,75.49,81.29,85.97,80.92,89.01,80.68,235,74,59,35,55,1411,756,962,30-06-2023,P002
F_S23_Higher_2021,2021,S20,D0017,Higher,557293,34589,73.30296205,8.790101967,46430,37353,98.02307708,2565,595,5122,2181,313829,2755,0.989724767,11290,74173,56.51483639,1320483,2035185.72,86.78707248,87.73508151,76.95039981,84.80326292,98.23494618,80.45314242,98.62970394,Education Survey Data,01-11-2025,78.17,79.2,64.57,73.98,81.38,71.4,202,62,64,47,65,1096,608,743,18-04-2022,P008
F_S23_Higher_2022,2022,S01,D0033,Higher,248262,449511,93.99520668,3.072129394,46547,2701,72.01725574,1288,4265,4919,5211,24829,3140,1.117958772,13111,62757,93.22809117,1924356,8566289.162,63.08983028,83.20627373,74.20076789,87.2064386,61.24035579,65.34754784,87.05124865,Education Survey Data,01-11-2025,73.77,81.48,68.66,74.64,82.1,77.74,179,64,46,56,49,1080,561,922,27-03-2024,P017
F_S23_Higher_2023,2023,S22,D0029,Higher,425383,574894,62.46834017,5.065213569,45385,37898,15.79936996,6223,2328,4332,590,303107,5875,0.895173283,4194,70084,65.25704475,8127325,4644658.608,75.12015157,54.89915432,57.3509141,75.48886206,78.695086,71.4803618,84.169752,Education Survey Data,01-11-2025,58.97,75.19,52.35,62.17,68.39,61.63,110,183,208,129,124,3567,1602,2775,09-07-2025,P010
F_S23_Higher_2024,2024,S08,D0045,Higher,936309,208779,90.25810531,4.045453725,1026,29429,25.71054491,5953,6916,4339,3699,437320,9825,0.96511517,9132,40348,92.65363381,2529630,3199932.157,52.53728106,96.49267797,64.24722242,51.58622871,99.04608265,73.48756497,55.97893933,Education Survey Data,01-11-2025,63.8,70.53,79.29,71.21,78.33,68.05,121,101,83,58,106,2115,886,1707,08-09-2023,P017
F_S23_Higher_2025,2025,S07,D0031,Higher,685690,168314,64.53317634,6.055756237,47831,32443,24.41493482,4527,3865,2551,5638,381356,7332,1.091895844,10632,5068,56.8601266,7274450,796597.003,56.54329641,83.47925092,85.1416078,78.33928375,92.01465089,88.60215445,80.88475258,Education Survey Data,01-11-2025,71.91,58.79,55.49,62.06,68.27,56.02,104,358,343,246,338,6694,3709,4928,27-09-2025,P005
F_S23_Vocational_2020,2020,S28,D0008,Vocational,129192,508258,91.69048168,4.07723427,45755,23086,74.60257702,7486,3197,4933,2185,441676,2993,1.128004862,6849,34245,40.74912716,3915876,8455424.356,94.81051236,99.34125137,88.49994309,86.11731228,51.00500875,92.40386991,56.46403663,Education Survey Data,01-11-2025,58.22,68.28,67.95,64.82,71.3,62.55,103,435,326,333,357,6155,2676,5230,22-05-2020,P015
F_S23_Vocational_2021,2021,S27,D0030,Vocational,531229,197423,95.48646745,6.623169213,17329,2174,28.51831401,6803,3621,3329,1166,19684,9784,1.020499416,6901,6388,91.9832888,6689684,569620.1484,53.51577143,65.38729538,60.59364419,64.43217666,97.47246136,92.77710513,79.63434303,Education Survey Data,01-11-2025,73.7,64.1,56.12,64.64,71.1,62.17,139,156,186,96,152,3021,1961,2318,08-09-2023,P004
F_S23_Vocational_2022,2022,S09,D0013,Vocational,354113,397834,93.92853092,6.078086706,40394,28365,54.96896892,5263,1543,1811,3169,476706,7796,1.146988638,18163,29535,46.51849147,2646279,2877827.108,86.55501273,78.60920062,83.2263744,98.01397203,66.92684729,83.78542893,65.37720726,Education Survey Data,01-11-2025,66.08,85.2,60.7,70.66,77.73,71.47,173,393,348,222,236,6603,3599,4685,16-09-2025,P006
F_S23_Vocational_2023,2023,S22,D0016,Vocational,330192,364683,88.8588197,9.565269784,42056,20184,76.19897189,3821,744,4150,4446,358904,2440,0.949926965,19102,23001,76.64226644,7888822,7587088.275,89.33172617,55.59143278,86.02543474,67.2896971,51.74881285,53.48653863,69.21433465,Education Survey Data,01-11-2025,65,68.77,58.46,64.08,70.49,64.06,341,194,138,99,161,2966,1696,2253,29-12-2022,P016
F_S23_Vocational_2024,2024,S20,D0002,Vocational,776147,594644,65.2608536,5.654547398,6743,16298,75.17565877,3935,3948,1975,1728,465901,5730,1.178514122,8251,51926,90.89644894,6404816,3789775.192,78.91976983,69.27500909,79.50594365,79.85119203,57.6297557,87.64310285,75.1874401,Education Survey Data,01-11-2025,73.69,70.86,60.53,68.36,75.2,62.99,249,175,182,170,158,3583,1312,2254,27-02-2025,P012
F_S23_Vocational_2025,2025,S08,D0045,Vocational,303962,453902,60.59422421,1.506560887,14959,7100,95.39504094,9489,8027,3238,6299,49502,622,1.051187343,8206,82991,72.3447897,6628093,6569899.856,53.4426123,85.7987919,63.18006557,66.24333391,63.03012303,75.26863958,90.80231864,Education Survey Data,01-11-2025,71.55,73.86,61.15,68.85,75.74,67.48,374,153,157,92,157,3395,1652,2370,16-08-2021,P007
F_S24_Pre-Primary_2020,2020,S27,D0018,Pre-Primary,308585,131306,95.0403959,7.215368664,22612,7163,60.80648048,6112,7512,3855,4250,164295,1980,1.13147947,13767,88338,56.36557627,1266940,8790605.136,74.97000826,59.43727391,81.68513761,56.63497855,80.0980882,96.80528716,64.83015677,Education Survey Data,01-11-2025,65.11,70.31,61.07,65.5,72.05,65.96,179,263,269,228,227,5148,2415,3108,04-10-2023,P015
F_S24_Pre-Primary_2021,2021,S07,D0035,Pre-Primary,797362,259848,90.03046527,5.124585749,18783,14115,58.61704267,4876,1737,5185,3476,78798,2067,1.159845147,18286,41137,75.79911285,8701332,6475351.169,73.61950744,70.18241624,72.34997018,65.59473883,90.55325961,94.94729179,63.28471175,Education Survey Data,01-11-2025,77.27,81.87,73.5,77.55,85.3,79.38,241,235,240,151,246,4492,1607,2781,23-01-2020,P012
F_S24_Pre-Primary_2022,2022,S08,D0045,Pre-Primary,579443,46382,83.09018446,5.549774624,32781,11463,39.20735916,2336,7546,6304,3264,386649,1546,1.049292134,9557,77717,46.83705772,7235693,2445760.083,70.34201554,71.28493935,55.394174,93.46703541,94.86135232,52.05661101,91.1343775,Education Survey Data,01-11-2025,59.35,65.64,56.06,60.35,66.39,61.98,152,107,105,102,108,1982,934,1902,16-05-2023,P008
F_S24_Pre-Primary_2023,2023,S36,D0019,Pre-Primary,92993,341152,77.31407717,5.388423056,14240,5677,62.32128611,2662,7464,6927,6869,482033,4663,1.113149138,1769,77218,74.33769227,2880082,8414225.781,62.51571248,97.49884015,92.42041686,52.27438324,70.05758109,59.2858758,69.90041958,Education Survey Data,01-11-2025,72.93,71.36,67.98,70.76,77.84,70.97,134,335,285,326,332,6551,3579,4475,15-06-2023,P017
F_S24_Pre-Primary_2024,2024,S09,D0013,Pre-Primary,769874,356938,98.25291198,4.067229752,36560,13408,16.04543477,9255,201,3922,5711,383991,8578,0.931505995,17845,98845,92.12023744,1317578,6659917.905,50.41662509,59.50733231,96.69778467,54.3148363,71.34208864,99.47777641,92.28655397,Education Survey Data,01-11-2025,72.74,64.8,76.96,71.5,78.65,69.53,123,54,39,28,56,998,479,819,04-10-2024,P012
F_S24_Pre-Primary_2025,2025,S10,D0004,Pre-Primary,156365,295191,88.64406542,5.374900656,38353,38651,21.29843307,1896,6639,6953,607,49557,3085,1.153931622,3119,64080,71.63022898,9681064,7718883.867,73.85831372,62.59475409,84.52583166,53.41353498,69.22614946,79.46333447,59.71550554,Education Survey Data,01-11-2025,65.52,60.76,61.38,62.55,68.81,62.46,328,278,253,172,241,4560,2259,4221,24-08-2022,P016
F_S24_Primary_2020,2020,S36,D0019,Primary,798853,430599,60.29027737,7.224285687,40504,34394,29.48652297,8216,3927,3913,6848,415500,7343,1.021583426,13080,63891,76.90755046,5374789,5270608.795,51.70375835,82.95073252,70.10065994,63.56216455,97.40031208,76.34869342,63.95057698,Education Survey Data,01-11-2025,70.61,65.72,59.54,65.29,71.82,67.51,355,141,132,133,92,2804,1041,2233,31-05-2024,P011
F_S24_Primary_2021,2021,S07,D0050,Primary,464314,539635,94.21132383,4.279255395,5063,30647,26.73425339,4981,1196,1664,4083,192289,8733,0.868912898,12930,82970,72.95448014,4445082,2193289.657,88.71755867,97.95033425,79.11440207,71.3067315,65.35862605,55.5695494,78.75084532,Education Survey Data,01-11-2025,57.99,69.74,63.93,63.89,70.28,58.5,82,60,53,37,38,973,597,1063,08-07-2020,P020
F_S24_Primary_2022,2022,S14,D0025,Primary,824652,375229,90.13050975,9.206551247,11758,37529,46.60805097,4392,7648,3402,3747,281330,891,1.189948651,3379,72104,47.66461369,5112867,5272136.292,91.25829046,56.38876587,87.32396461,85.14296782,58.24068581,56.03335499,96.61603455,Education Survey Data,01-11-2025,75.39,66.99,76.62,73,80.3,69.65,128,358,262,194,313,6192,3180,3655,26-07-2020,P005
F_S24_Primary_2023,2023,S27,D0038,Primary,154529,69032,75.20997729,3.594500938,12407,38967,94.20694202,2319,115,4714,2126,452558,8371,1.117440484,19658,74395,50.25206236,4666868,6574403.222,86.2889304,74.7493943,86.06348954,86.08274153,68.5200874,67.36002176,93.31687011,Education Survey Data,01-11-2025,66.52,65.15,67.75,66.47,73.12,62.51,196,57,44,44,37,885,464,792,17-11-2021,P017
F_S24_Primary_2024,2024,S07,D0031,Primary,728016,153872,93.66376854,8.84888426,2830,31695,18.14891031,2645,3042,2925,1677,328756,2061,1.17631338,16351,55012,59.18686042,8591296,6506756.701,83.23323743,52.69762412,61.86981541,70.04804352,88.7900539,85.40804048,55.93849786,Education Survey Data,01-11-2025,63.82,60.16,61.22,61.73,67.9,61.69,118,110,108,96,88,1651,875,1715,06-11-2021,P009
F_S24_Primary_2025,2025,S14,D0036,Primary,885447,32307,60.76136884,5.683616661,4518,6524,48.61406434,1165,4447,2497,2233,488078,6078,0.846637875,17228,45137,74.14952825,6719023,2681922.198,69.54211296,52.72636879,69.29102503,96.69411742,69.56005092,58.41850196,67.97817696,Education Survey Data,01-11-2025,76.39,69.42,70.35,72.05,79.26,73.54,194,153,125,113,105,2722,1267,2485,02-04-2023,P011
F_S24_Secondary_2020,2020,S10,D0004,Secondary,499081,388773,86.01961376,6.716979232,5759,26214,30.36312562,4574,8990,5781,1245,223427,9158,1.13926376,4268,29834,65.7405971,7076886,1435477.984,80.15803534,88.52520564,78.73359038,59.19371504,92.39777957,64.45521129,60.21357103,Education Survey Data,01-11-2025,62.37,59.47,56.08,59.31,65.24,56.59,98,124,120,79,94,2311,1168,1535,11-12-2022,P013
F_S24_Secondary_2021,2021,S14,D0039,Secondary,536541,186520,88.29374349,7.746456499,11362,28925,60.5619303,9188,6067,1515,6938,308167,9534,1.130627839,10520,68995,61.90854765,3370597,3768472.426,96.87025138,73.47743066,83.97492486,59.16564365,60.45882501,85.69009317,89.5973054,Education Survey Data,01-11-2025,56.73,75.32,72.13,68.06,74.87,59.08,211,210,224,150,188,3592,1678,2895,07-04-2025,P018
F_S24_Secondary_2022,2022,S21,D0007,Secondary,417666,582672,65.13191714,9.260137029,46306,36975,98.48500932,2607,8256,414,2619,464866,4995,1.061960436,8601,16649,51.68027545,7689642,7512337.485,56.3036313,71.74141391,85.32414792,66.5498671,59.29050212,70.6753982,78.39578943,Education Survey Data,01-11-2025,55.55,70.58,69.68,65.27,71.8,62.51,149,308,348,197,375,5363,3708,4190,04-06-2025,P011
F_S24_Secondary_2023,2023,S22,D0016,Secondary,490431,247741,65.02154281,5.971631315,42103,15355,19.8895098,4692,2750,5594,4383,206938,164,1.049026029,2583,67984,93.1263852,5112793,7260071.319,93.43669783,50.38490108,52.29111161,61.21374926,66.99184208,88.31925238,75.73087601,Education Survey Data,01-11-2025,72.85,59.8,63.23,65.29,71.82,66.5,172,164,157,159,168,3200,1699,2767,29-06-2020,P020
F_S24_Secondary_2024,2024,S15,D0048,Secondary,795764,80190,69.21735812,2.747322085,43720,36062,35.68562609,4768,8863,1502,2288,121300,1363,1.100783394,4173,40427,50.78375889,7336341,5753144.933,80.13183651,66.03885432,52.81145636,65.70790004,75.85907909,71.38998894,65.40042414,Education Survey Data,01-11-2025,57.76,67.84,58.45,61.35,67.49,61.83,92,288,259,234,289,4849,2158,4251,19-02-2020,P018
F_S24_Secondary_2025,2025,S13,D0005,Secondary,385450,50301,65.94089535,6.331536748,17060,23493,94.7943066,225,8776,2793,4699,105680,6119,1.194539971,19129,59147,60.68077384,5284363,7527949.706,69.39065174,76.72879521,83.38421518,86.67521985,78.44743056,63.03815321,63.1700555,Education Survey Data,01-11-2025,82.04,64.73,58.02,68.26,75.09,67.72,203,139,156,136,160,2867,1277,1949,12-03-2020,P015
F_S24_Higher_2020,2020,S02,D0047,Higher,234147,426585,80.85773787,1.82668968,36387,20401,57.59652205,2246,4768,3906,1428,138386,9864,0.91894961,11896,81037,79.24164869,4380142,8970895.889,93.65903786,66.24382856,86.98754866,75.246924,59.5072727,92.77063422,51.55694378,Education Survey Data,01-11-2025,51.34,72.23,70.81,64.79,71.27,62.47,351,54,42,29,41,1131,589,845,20-04-2023,P016
F_S24_Higher_2021,2021,S14,D0023,Higher,815434,325837,65.88383706,5.76712788,36514,3979,40.78356091,5185,4639,4303,1644,206301,4910,0.936507091,316,45788,67.44528193,8741020,5011416.304,61.80813625,62.78006162,95.0202364,75.44463612,84.55222469,81.79195483,88.81336,Education Survey Data,01-11-2025,81.57,79.38,77.06,79.34,87.27,72.57,202,301,232,198,198,4612,1902,4048,12-10-2021,P012
F_S24_Higher_2022,2022,S14,D0036,Higher,592843,384332,62.97394797,4.366268338,48493,34331,25.78529295,3248,2419,1593,2782,98763,9991,0.812919289,15778,21232,77.30624696,1821060,2455831.432,89.81022915,69.00866174,73.66314633,50.72453176,88.52938586,80.70589206,90.10548296,Education Survey Data,01-11-2025,69.69,56.87,60.26,62.27,68.5,62.59,308,344,307,223,372,7059,2975,5197,19-01-2025,P011
F_S24_Higher_2023,2023,S01,D0032,Higher,394874,579316,73.78549402,2.958781988,23695,25831,40.46937701,4040,417,923,4243,418340,448,1.030726752,2667,95654,53.11024308,4922110,3631906.895,67.11401637,80.01047699,87.07433587,86.18964113,78.35776611,61.93568148,74.16986741,Education Survey Data,01-11-2025,67.23,70.81,70.13,69.39,76.33,64.95,333,154,150,112,177,2978,1647,2858,15-12-2024,P002
F_S24_Higher_2024,2024,S10,D0024,Higher,311197,453844,60.87509694,2.021300849,43203,18825,60.74494434,3471,5628,6469,3706,83164,9974,0.869380357,377,85973,84.39095242,2593862,4324954.424,89.09774688,94.82326895,60.95997052,87.23619116,70.97626767,68.63402621,62.50004864,Education Survey Data,01-11-2025,63.64,68.88,47.22,59.91,65.9,65.47,316,113,113,111,110,2384,1019,2053,14-10-2025,P015
F_S24_Higher_2025,2025,S14,D0025,Higher,915352,50843,87.33658796,2.26880332,9285,16445,20.20726811,1873,4275,2658,5727,424645,4335,1.069388478,4872,85747,86.2303026,3984001,2912185.162,70.41425633,58.85717029,76.25380074,83.63125511,84.49062621,75.52884415,78.80299984,Education Survey Data,01-11-2025,71.19,74.7,60.74,68.88,75.77,68.7,315,277,270,156,294,4374,2706,3066,27-11-2025,P005
F_S24_Vocational_2020,2020,S08,D0045,Vocational,814097,214434,75.87377704,9.76836054,31964,32215,71.48743362,5455,720,2370,2119,185913,7042,0.844165085,10414,55960,63.81030065,6526641,7421305.503,94.26036795,96.06221699,63.35349518,75.09952405,93.49943285,77.60131984,83.23397385,Education Survey Data,01-11-2025,67.7,71.49,65.72,68.3,75.13,64.73,273,344,252,263,202,5602,2359,4966,27-07-2024,P006
F_S24_Vocational_2021,2021,S17,D0028,Vocational,235049,158473,79.65989673,2.21256751,34195,33421,10.67752424,2905,2746,3517,875,263492,6374,1.081015808,12322,86832,52.23973919,8609269,7773304.066,87.56997344,68.54657886,82.7494466,59.22053156,65.26416239,53.03397649,59.03042414,Education Survey Data,01-11-2025,76.83,64.74,57.81,66.46,73.11,62.98,323,224,214,187,176,4226,2313,2916,28-07-2023,P018
F_S24_Vocational_2022,2022,S36,D0019,Vocational,459479,484800,64.01651972,1.087101745,7176,19546,85.04968974,179,7053,5503,5575,59186,5036,1.003807861,15282,43884,54.31049639,8839229,2159710.065,93.18321379,56.73636277,76.91679763,83.61190238,59.23850835,85.26501269,80.67549541,Education Survey Data,01-11-2025,68.91,67.77,57.57,64.75,71.23,63,92,55,51,52,50,848,378,804,08-06-2023,P013
F_S24_Vocational_2023,2023,S21,D0007,Vocational,424496,446526,64.36129145,3.913568163,20022,9098,44.91744782,4223,8342,4306,5159,231321,2485,1.128033269,17732,63011,65.55201949,6727581,7625600.534,62.26188933,91.92154508,71.96755769,67.14231832,78.14390372,75.05486185,72.73607436,Education Survey Data,01-11-2025,69.2,64.43,59.99,64.54,70.99,62.37,202,261,217,206,200,4423,1584,4122,07-08-2020,P002
F_S24_Vocational_2024,2024,S16,D0044,Vocational,649201,317557,82.59369897,8.194679362,34985,27633,64.29399549,8424,8958,4228,2730,67483,9830,0.845420124,13193,6435,51.02328014,4014977,5532747.522,72.95292139,52.95418948,73.14963516,99.17877027,86.28435603,88.95429598,76.90971393,Education Survey Data,01-11-2025,65.09,77.53,68.63,70.42,77.46,71.73,383,150,136,119,90,2590,1433,2281,16-04-2021,P017
